,fct_name,return_type,e_name,arg_pos,arg_type,arg_name
27,LAPACKE_sbdsqr,lapack_int,sbdsqr,3,lapack_int,ncvt
28,LAPACKE_sbdsqr,lapack_int,sbdsqr,4,lapack_int,nru
29,LAPACKE_sbdsqr,lapack_int,sbdsqr,5,lapack_int,ncc
30,LAPACKE_sbdsqr,lapack_int,sbdsqr,6,float*,d
31,LAPACKE_sbdsqr,lapack_int,sbdsqr,7,float*,e
32,LAPACKE_sbdsqr,lapack_int,sbdsqr,8,float*,vt
33,LAPACKE_sbdsqr,lapack_int,sbdsqr,9,lapack_int,ldvt
34,LAPACKE_sbdsqr,lapack_int,sbdsqr,10,float*,u
35,LAPACKE_sbdsqr,lapack_int,sbdsqr,11,lapack_int,ldu
36,LAPACKE_sbdsqr,lapack_int,sbdsqr,12,float*,c
37,LAPACKE_sbdsqr,lapack_int,sbdsqr,13,lapack_int,ldc
38,LAPACKE_dbdsqr,lapack_int,dbdsqr,0,int,matrix_layout
39,LAPACKE_dbdsqr,lapack_int,dbdsqr,1,char,uplo
40,LAPACKE_dbdsqr,lapack_int,dbdsqr,2,lapack_int,n
41,LAPACKE_dbdsqr,lapack_int,dbdsqr,3,lapack_int,ncvt
42,LAPACKE_dbdsqr,lapack_int,dbdsqr,4,lapack_int,nru
43,LAPACKE_dbdsqr,lapack_int,dbdsqr,5,lapack_int,ncc
44,LAPACKE_dbdsqr,lapack_int,dbdsqr,6,double*,d
45,LAPACKE_dbdsqr,lapack_int,dbdsqr,7,double*,e
46,LAPACKE_dbdsqr,lapack_int,dbdsqr,8,double*,vt
47,LAPACKE_dbdsqr,lapack_int,dbdsqr,9,lapack_int,ldvt
48,LAPACKE_dbdsqr,lapack_int,dbdsqr,10,double*,u
49,LAPACKE_dbdsqr,lapack_int,dbdsqr,11,lapack_int,ldu
50,LAPACKE_dbdsqr,lapack_int,dbdsqr,12,double*,c
51,LAPACKE_dbdsqr,lapack_int,dbdsqr,13,lapack_int,ldc
52,LAPACKE_cbdsqr,lapack_int,cbdsqr,0,int,matrix_layout
53,LAPACKE_cbdsqr,lapack_int,cbdsqr,1,char,uplo
54,LAPACKE_cbdsqr,lapack_int,cbdsqr,2,lapack_int,n
55,LAPACKE_cbdsqr,lapack_int,cbdsqr,3,lapack_int,ncvt
56,LAPACKE_cbdsqr,lapack_int,cbdsqr,4,lapack_int,nru
57,LAPACKE_cbdsqr,lapack_int,cbdsqr,5,lapack_int,ncc
58,LAPACKE_cbdsqr,lapack_int,cbdsqr,6,float*,d
59,LAPACKE_cbdsqr,lapack_int,cbdsqr,7,float*,e
60,LAPACKE_cbdsqr,lapack_int,cbdsqr,8,lapack_complex_float*,vt
61,LAPACKE_cbdsqr,lapack_int,cbdsqr,9,lapack_int,ldvt
62,LAPACKE_cbdsqr,lapack_int,cbdsqr,10,lapack_complex_float*,u
63,LAPACKE_cbdsqr,lapack_int,cbdsqr,11,lapack_int,ldu
64,LAPACKE_cbdsqr,lapack_int,cbdsqr,12,lapack_complex_float*,c
65,LAPACKE_cbdsqr,lapack_int,cbdsqr,13,lapack_int,ldc
66,LAPACKE_zbdsqr,lapack_int,zbdsqr,0,int,matrix_layout
67,LAPACKE_zbdsqr,lapack_int,zbdsqr,1,char,uplo
68,LAPACKE_zbdsqr,lapack_int,zbdsqr,2,lapack_int,n
69,LAPACKE_zbdsqr,lapack_int,zbdsqr,3,lapack_int,ncvt
70,LAPACKE_zbdsqr,lapack_int,zbdsqr,4,lapack_int,nru
71,LAPACKE_zbdsqr,lapack_int,zbdsqr,5,lapack_int,ncc
72,LAPACKE_zbdsqr,lapack_int,zbdsqr,6,double*,d
73,LAPACKE_zbdsqr,lapack_int,zbdsqr,7,double*,e
74,LAPACKE_zbdsqr,lapack_int,zbdsqr,8,lapack_complex_double*,vt
75,LAPACKE_zbdsqr,lapack_int,zbdsqr,9,lapack_int,ldvt
76,LAPACKE_zbdsqr,lapack_int,zbdsqr,10,lapack_complex_double*,u
77,LAPACKE_zbdsqr,lapack_int,zbdsqr,11,lapack_int,ldu
78,LAPACKE_zbdsqr,lapack_int,zbdsqr,12,lapack_complex_double*,c
79,LAPACKE_zbdsqr,lapack_int,zbdsqr,13,lapack_int,ldc
112,LAPACKE_sdisna,lapack_int,sdisna,0,char,job
113,LAPACKE_sdisna,lapack_int,sdisna,1,lapack_int,m
114,LAPACKE_sdisna,lapack_int,sdisna,2,lapack_int,n
115,LAPACKE_sdisna,lapack_int,sdisna,3,const float*,d
116,LAPACKE_sdisna,lapack_int,sdisna,4,float*,sep
117,LAPACKE_ddisna,lapack_int,ddisna,0,char,job
118,LAPACKE_ddisna,lapack_int,ddisna,1,lapack_int,m
119,LAPACKE_ddisna,lapack_int,ddisna,2,lapack_int,n
120,LAPACKE_ddisna,lapack_int,ddisna,3,const double*,d
121,LAPACKE_ddisna,lapack_int,ddisna,4,double*,sep
122,LAPACKE_sgbbrd,lapack_int,sgbbrd,0,int,matrix_layout
123,LAPACKE_sgbbrd,lapack_int,sgbbrd,1,char,vect
124,LAPACKE_sgbbrd,lapack_int,sgbbrd,2,lapack_int,m
125,LAPACKE_sgbbrd,lapack_int,sgbbrd,3,lapack_int,n
126,LAPACKE_sgbbrd,lapack_int,sgbbrd,4,lapack_int,ncc
127,LAPACKE_sgbbrd,lapack_int,sgbbrd,5,lapack_int,kl
128,LAPACKE_sgbbrd,lapack_int,sgbbrd,6,lapack_int,ku
129,LAPACKE_sgbbrd,lapack_int,sgbbrd,7,float*,ab
130,LAPACKE_sgbbrd,lapack_int,sgbbrd,8,lapack_int,ldab
131,LAPACKE_sgbbrd,lapack_int,sgbbrd,9,float*,d
132,LAPACKE_sgbbrd,lapack_int,sgbbrd,10,float*,e
133,LAPACKE_sgbbrd,lapack_int,sgbbrd,11,float*,q
134,LAPACKE_sgbbrd,lapack_int,sgbbrd,12,lapack_int,ldq
135,LAPACKE_sgbbrd,lapack_int,sgbbrd,13,float*,pt
136,LAPACKE_sgbbrd,lapack_int,sgbbrd,14,lapack_int,ldpt
137,LAPACKE_sgbbrd,lapack_int,sgbbrd,15,float*,c
138,LAPACKE_sgbbrd,lapack_int,sgbbrd,16,lapack_int,ldc
139,LAPACKE_dgbbrd,lapack_int,dgbbrd,0,int,matrix_layout
140,LAPACKE_dgbbrd,lapack_int,dgbbrd,1,char,vect
141,LAPACKE_dgbbrd,lapack_int,dgbbrd,2,lapack_int,m
142,LAPACKE_dgbbrd,lapack_int,dgbbrd,3,lapack_int,n
143,LAPACKE_dgbbrd,lapack_int,dgbbrd,4,lapack_int,ncc
144,LAPACKE_dgbbrd,lapack_int,dgbbrd,5,lapack_int,kl
145,LAPACKE_dgbbrd,lapack_int,dgbbrd,6,lapack_int,ku
146,LAPACKE_dgbbrd,lapack_int,dgbbrd,7,double*,ab
147,LAPACKE_dgbbrd,lapack_int,dgbbrd,8,lapack_int,ldab
148,LAPACKE_dgbbrd,lapack_int,dgbbrd,9,double*,d
149,LAPACKE_dgbbrd,lapack_int,dgbbrd,10,double*,e
150,LAPACKE_dgbbrd,lapack_int,dgbbrd,11,double*,q
151,LAPACKE_dgbbrd,lapack_int,dgbbrd,12,lapack_int,ldq
152,LAPACKE_dgbbrd,lapack_int,dgbbrd,13,double*,pt
153,LAPACKE_dgbbrd,lapack_int,dgbbrd,14,lapack_int,ldpt
154,LAPACKE_dgbbrd,lapack_int,dgbbrd,15,double*,c
155,LAPACKE_dgbbrd,lapack_int,dgbbrd,16,lapack_int,ldc
156,LAPACKE_cgbbrd,lapack_int,cgbbrd,0,int,matrix_layout
157,LAPACKE_cgbbrd,lapack_int,cgbbrd,1,char,vect
158,LAPACKE_cgbbrd,lapack_int,cgbbrd,2,lapack_int,m
159,LAPACKE_cgbbrd,lapack_int,cgbbrd,3,lapack_int,n
160,LAPACKE_cgbbrd,lapack_int,cgbbrd,4,lapack_int,ncc
161,LAPACKE_cgbbrd,lapack_int,cgbbrd,5,lapack_int,kl
162,LAPACKE_cgbbrd,lapack_int,cgbbrd,6,lapack_int,ku
163,LAPACKE_cgbbrd,lapack_int,cgbbrd,7,lapack_complex_float*,ab
164,LAPACKE_cgbbrd,lapack_int,cgbbrd,8,lapack_int,ldab
165,LAPACKE_cgbbrd,lapack_int,cgbbrd,9,float*,d
166,LAPACKE_cgbbrd,lapack_int,cgbbrd,10,float*,e
167,LAPACKE_cgbbrd,lapack_int,cgbbrd,11,lapack_complex_float*,q
168,LAPACKE_cgbbrd,lapack_int,cgbbrd,12,lapack_int,ldq
169,LAPACKE_cgbbrd,lapack_int,cgbbrd,13,lapack_complex_float*,pt
170,LAPACKE_cgbbrd,lapack_int,cgbbrd,14,lapack_int,ldpt
171,LAPACKE_cgbbrd,lapack_int,cgbbrd,15,lapack_complex_float*,c
172,LAPACKE_cgbbrd,lapack_int,cgbbrd,16,lapack_int,ldc
173,LAPACKE_zgbbrd,lapack_int,zgbbrd,0,int,matrix_layout
174,LAPACKE_zgbbrd,lapack_int,zgbbrd,1,char,vect
175,LAPACKE_zgbbrd,lapack_int,zgbbrd,2,lapack_int,m
176,LAPACKE_zgbbrd,lapack_int,zgbbrd,3,lapack_int,n
177,LAPACKE_zgbbrd,lapack_int,zgbbrd,4,lapack_int,ncc
178,LAPACKE_zgbbrd,lapack_int,zgbbrd,5,lapack_int,kl
179,LAPACKE_zgbbrd,lapack_int,zgbbrd,6,lapack_int,ku
180,LAPACKE_zgbbrd,lapack_int,zgbbrd,7,lapack_complex_double*,ab
181,LAPACKE_zgbbrd,lapack_int,zgbbrd,8,lapack_int,ldab
182,LAPACKE_zgbbrd,lapack_int,zgbbrd,9,double*,d
183,LAPACKE_zgbbrd,lapack_int,zgbbrd,10,double*,e
184,LAPACKE_zgbbrd,lapack_int,zgbbrd,11,lapack_complex_double*,q
185,LAPACKE_zgbbrd,lapack_int,zgbbrd,12,lapack_int,ldq
186,LAPACKE_zgbbrd,lapack_int,zgbbrd,13,lapack_complex_double*,pt
187,LAPACKE_zgbbrd,lapack_int,zgbbrd,14,lapack_int,ldpt
188,LAPACKE_zgbbrd,lapack_int,zgbbrd,15,lapack_complex_double*,c
189,LAPACKE_zgbbrd,lapack_int,zgbbrd,16,lapack_int,ldc
190,LAPACKE_sgbcon,lapack_int,sgbcon,0,int,matrix_layout
191,LAPACKE_sgbcon,lapack_int,sgbcon,1,char,norm
192,LAPACKE_sgbcon,lapack_int,sgbcon,2,lapack_int,n
193,LAPACKE_sgbcon,lapack_int,sgbcon,3,lapack_int,kl
194,LAPACKE_sgbcon,lapack_int,sgbcon,4,lapack_int,ku
195,LAPACKE_sgbcon,lapack_int,sgbcon,5,const float*,ab
196,LAPACKE_sgbcon,lapack_int,sgbcon,6,lapack_int,ldab
197,LAPACKE_sgbcon,lapack_int,sgbcon,7,const lapack_int*,ipiv
198,LAPACKE_sgbcon,lapack_int,sgbcon,8,float,anorm
199,LAPACKE_sgbcon,lapack_int,sgbcon,9,float*,rcond
200,LAPACKE_dgbcon,lapack_int,dgbcon,0,int,matrix_layout
201,LAPACKE_dgbcon,lapack_int,dgbcon,1,char,norm
202,LAPACKE_dgbcon,lapack_int,dgbcon,2,lapack_int,n
203,LAPACKE_dgbcon,lapack_int,dgbcon,3,lapack_int,kl
204,LAPACKE_dgbcon,lapack_int,dgbcon,4,lapack_int,ku
205,LAPACKE_dgbcon,lapack_int,dgbcon,5,const double*,ab
206,LAPACKE_dgbcon,lapack_int,dgbcon,6,lapack_int,ldab
207,LAPACKE_dgbcon,lapack_int,dgbcon,7,const lapack_int*,ipiv
208,LAPACKE_dgbcon,lapack_int,dgbcon,8,double,anorm
209,LAPACKE_dgbcon,lapack_int,dgbcon,9,double*,rcond
210,LAPACKE_cgbcon,lapack_int,cgbcon,0,int,matrix_layout
211,LAPACKE_cgbcon,lapack_int,cgbcon,1,char,norm
212,LAPACKE_cgbcon,lapack_int,cgbcon,2,lapack_int,n
213,LAPACKE_cgbcon,lapack_int,cgbcon,3,lapack_int,kl
214,LAPACKE_cgbcon,lapack_int,cgbcon,4,lapack_int,ku
215,LAPACKE_cgbcon,lapack_int,cgbcon,5,const lapack_complex_float*,ab
216,LAPACKE_cgbcon,lapack_int,cgbcon,6,lapack_int,ldab
217,LAPACKE_cgbcon,lapack_int,cgbcon,7,const lapack_int*,ipiv
218,LAPACKE_cgbcon,lapack_int,cgbcon,8,float,anorm
219,LAPACKE_cgbcon,lapack_int,cgbcon,9,float*,rcond
220,LAPACKE_zgbcon,lapack_int,zgbcon,0,int,matrix_layout
221,LAPACKE_zgbcon,lapack_int,zgbcon,1,char,norm
222,LAPACKE_zgbcon,lapack_int,zgbcon,2,lapack_int,n
223,LAPACKE_zgbcon,lapack_int,zgbcon,3,lapack_int,kl
224,LAPACKE_zgbcon,lapack_int,zgbcon,4,lapack_int,ku
225,LAPACKE_zgbcon,lapack_int,zgbcon,5,const lapack_complex_double*,ab
226,LAPACKE_zgbcon,lapack_int,zgbcon,6,lapack_int,ldab
227,LAPACKE_zgbcon,lapack_int,zgbcon,7,const lapack_int*,ipiv
228,LAPACKE_zgbcon,lapack_int,zgbcon,8,double,anorm
229,LAPACKE_zgbcon,lapack_int,zgbcon,9,double*,rcond
230,LAPACKE_sgbequ,lapack_int,sgbequ,0,int,matrix_layout
231,LAPACKE_sgbequ,lapack_int,sgbequ,1,lapack_int,m
232,LAPACKE_sgbequ,lapack_int,sgbequ,2,lapack_int,n
233,LAPACKE_sgbequ,lapack_int,sgbequ,3,lapack_int,kl
234,LAPACKE_sgbequ,lapack_int,sgbequ,4,lapack_int,ku
235,LAPACKE_sgbequ,lapack_int,sgbequ,5,const float*,ab
236,LAPACKE_sgbequ,lapack_int,sgbequ,6,lapack_int,ldab
237,LAPACKE_sgbequ,lapack_int,sgbequ,7,float*,r
238,LAPACKE_sgbequ,lapack_int,sgbequ,8,float*,c
239,LAPACKE_sgbequ,lapack_int,sgbequ,9,float*,rowcnd
240,LAPACKE_sgbequ,lapack_int,sgbequ,10,float*,colcnd
241,LAPACKE_sgbequ,lapack_int,sgbequ,11,float*,amax
242,LAPACKE_dgbequ,lapack_int,dgbequ,0,int,matrix_layout
243,LAPACKE_dgbequ,lapack_int,dgbequ,1,lapack_int,m
244,LAPACKE_dgbequ,lapack_int,dgbequ,2,lapack_int,n
245,LAPACKE_dgbequ,lapack_int,dgbequ,3,lapack_int,kl
246,LAPACKE_dgbequ,lapack_int,dgbequ,4,lapack_int,ku
247,LAPACKE_dgbequ,lapack_int,dgbequ,5,const double*,ab
248,LAPACKE_dgbequ,lapack_int,dgbequ,6,lapack_int,ldab
249,LAPACKE_dgbequ,lapack_int,dgbequ,7,double*,r
250,LAPACKE_dgbequ,lapack_int,dgbequ,8,double*,c
251,LAPACKE_dgbequ,lapack_int,dgbequ,9,double*,rowcnd
252,LAPACKE_dgbequ,lapack_int,dgbequ,10,double*,colcnd
253,LAPACKE_dgbequ,lapack_int,dgbequ,11,double*,amax
254,LAPACKE_cgbequ,lapack_int,cgbequ,0,int,matrix_layout
255,LAPACKE_cgbequ,lapack_int,cgbequ,1,lapack_int,m
256,LAPACKE_cgbequ,lapack_int,cgbequ,2,lapack_int,n
257,LAPACKE_cgbequ,lapack_int,cgbequ,3,lapack_int,kl
258,LAPACKE_cgbequ,lapack_int,cgbequ,4,lapack_int,ku
259,LAPACKE_cgbequ,lapack_int,cgbequ,5,const lapack_complex_float*,ab
260,LAPACKE_cgbequ,lapack_int,cgbequ,6,lapack_int,ldab
261,LAPACKE_cgbequ,lapack_int,cgbequ,7,float*,r
262,LAPACKE_cgbequ,lapack_int,cgbequ,8,float*,c
263,LAPACKE_cgbequ,lapack_int,cgbequ,9,float*,rowcnd
264,LAPACKE_cgbequ,lapack_int,cgbequ,10,float*,colcnd
265,LAPACKE_cgbequ,lapack_int,cgbequ,11,float*,amax
266,LAPACKE_zgbequ,lapack_int,zgbequ,0,int,matrix_layout
267,LAPACKE_zgbequ,lapack_int,zgbequ,1,lapack_int,m
268,LAPACKE_zgbequ,lapack_int,zgbequ,2,lapack_int,n
269,LAPACKE_zgbequ,lapack_int,zgbequ,3,lapack_int,kl
270,LAPACKE_zgbequ,lapack_int,zgbequ,4,lapack_int,ku
271,LAPACKE_zgbequ,lapack_int,zgbequ,5,const lapack_complex_double*,ab
272,LAPACKE_zgbequ,lapack_int,zgbequ,6,lapack_int,ldab
273,LAPACKE_zgbequ,lapack_int,zgbequ,7,double*,r
274,LAPACKE_zgbequ,lapack_int,zgbequ,8,double*,c
275,LAPACKE_zgbequ,lapack_int,zgbequ,9,double*,rowcnd
276,LAPACKE_zgbequ,lapack_int,zgbequ,10,double*,colcnd
277,LAPACKE_zgbequ,lapack_int,zgbequ,11,double*,amax
278,LAPACKE_sgbequb,lapack_int,sgbequb,0,int,matrix_layout
279,LAPACKE_sgbequb,lapack_int,sgbequb,1,lapack_int,m
280,LAPACKE_sgbequb,lapack_int,sgbequb,2,lapack_int,n
281,LAPACKE_sgbequb,lapack_int,sgbequb,3,lapack_int,kl
282,LAPACKE_sgbequb,lapack_int,sgbequb,4,lapack_int,ku
283,LAPACKE_sgbequb,lapack_int,sgbequb,5,const float*,ab
284,LAPACKE_sgbequb,lapack_int,sgbequb,6,lapack_int,ldab
285,LAPACKE_sgbequb,lapack_int,sgbequb,7,float*,r
286,LAPACKE_sgbequb,lapack_int,sgbequb,8,float*,c
287,LAPACKE_sgbequb,lapack_int,sgbequb,9,float*,rowcnd
288,LAPACKE_sgbequb,lapack_int,sgbequb,10,float*,colcnd
289,LAPACKE_sgbequb,lapack_int,sgbequb,11,float*,amax
290,LAPACKE_dgbequb,lapack_int,dgbequb,0,int,matrix_layout
291,LAPACKE_dgbequb,lapack_int,dgbequb,1,lapack_int,m
292,LAPACKE_dgbequb,lapack_int,dgbequb,2,lapack_int,n
293,LAPACKE_dgbequb,lapack_int,dgbequb,3,lapack_int,kl
294,LAPACKE_dgbequb,lapack_int,dgbequb,4,lapack_int,ku
295,LAPACKE_dgbequb,lapack_int,dgbequb,5,const double*,ab
296,LAPACKE_dgbequb,lapack_int,dgbequb,6,lapack_int,ldab
297,LAPACKE_dgbequb,lapack_int,dgbequb,7,double*,r
298,LAPACKE_dgbequb,lapack_int,dgbequb,8,double*,c
299,LAPACKE_dgbequb,lapack_int,dgbequb,9,double*,rowcnd
300,LAPACKE_dgbequb,lapack_int,dgbequb,10,double*,colcnd
301,LAPACKE_dgbequb,lapack_int,dgbequb,11,double*,amax
302,LAPACKE_cgbequb,lapack_int,cgbequb,0,int,matrix_layout
303,LAPACKE_cgbequb,lapack_int,cgbequb,1,lapack_int,m
304,LAPACKE_cgbequb,lapack_int,cgbequb,2,lapack_int,n
305,LAPACKE_cgbequb,lapack_int,cgbequb,3,lapack_int,kl
306,LAPACKE_cgbequb,lapack_int,cgbequb,4,lapack_int,ku
307,LAPACKE_cgbequb,lapack_int,cgbequb,5,const lapack_complex_float*,ab
308,LAPACKE_cgbequb,lapack_int,cgbequb,6,lapack_int,ldab
309,LAPACKE_cgbequb,lapack_int,cgbequb,7,float*,r
310,LAPACKE_cgbequb,lapack_int,cgbequb,8,float*,c
311,LAPACKE_cgbequb,lapack_int,cgbequb,9,float*,rowcnd
312,LAPACKE_cgbequb,lapack_int,cgbequb,10,float*,colcnd
313,LAPACKE_cgbequb,lapack_int,cgbequb,11,float*,amax
314,LAPACKE_zgbequb,lapack_int,zgbequb,0,int,matrix_layout
315,LAPACKE_zgbequb,lapack_int,zgbequb,1,lapack_int,m
316,LAPACKE_zgbequb,lapack_int,zgbequb,2,lapack_int,n
317,LAPACKE_zgbequb,lapack_int,zgbequb,3,lapack_int,kl
318,LAPACKE_zgbequb,lapack_int,zgbequb,4,lapack_int,ku
319,LAPACKE_zgbequb,lapack_int,zgbequb,5,const lapack_complex_double*,ab
320,LAPACKE_zgbequb,lapack_int,zgbequb,6,lapack_int,ldab
321,LAPACKE_zgbequb,lapack_int,zgbequb,7,double*,r
322,LAPACKE_zgbequb,lapack_int,zgbequb,8,double*,c
323,LAPACKE_zgbequb,lapack_int,zgbequb,9,double*,rowcnd
324,LAPACKE_zgbequb,lapack_int,zgbequb,10,double*,colcnd
325,LAPACKE_zgbequb,lapack_int,zgbequb,11,double*,amax
326,LAPACKE_sgbrfs,lapack_int,sgbrfs,0,int,matrix_layout
327,LAPACKE_sgbrfs,lapack_int,sgbrfs,1,char,trans
328,LAPACKE_sgbrfs,lapack_int,sgbrfs,2,lapack_int,n
329,LAPACKE_sgbrfs,lapack_int,sgbrfs,3,lapack_int,kl
330,LAPACKE_sgbrfs,lapack_int,sgbrfs,4,lapack_int,ku
331,LAPACKE_sgbrfs,lapack_int,sgbrfs,5,lapack_int,nrhs
332,LAPACKE_sgbrfs,lapack_int,sgbrfs,6,const float*,ab
333,LAPACKE_sgbrfs,lapack_int,sgbrfs,7,lapack_int,ldab
334,LAPACKE_sgbrfs,lapack_int,sgbrfs,8,const float*,afb
335,LAPACKE_sgbrfs,lapack_int,sgbrfs,9,lapack_int,ldafb
336,LAPACKE_sgbrfs,lapack_int,sgbrfs,10,const lapack_int*,ipiv
337,LAPACKE_sgbrfs,lapack_int,sgbrfs,11,const float*,b
338,LAPACKE_sgbrfs,lapack_int,sgbrfs,12,lapack_int,ldb
339,LAPACKE_sgbrfs,lapack_int,sgbrfs,13,float*,x
340,LAPACKE_sgbrfs,lapack_int,sgbrfs,14,lapack_int,ldx
341,LAPACKE_sgbrfs,lapack_int,sgbrfs,15,float*,ferr
342,LAPACKE_sgbrfs,lapack_int,sgbrfs,16,float*,berr
343,LAPACKE_dgbrfs,lapack_int,dgbrfs,0,int,matrix_layout
344,LAPACKE_dgbrfs,lapack_int,dgbrfs,1,char,trans
345,LAPACKE_dgbrfs,lapack_int,dgbrfs,2,lapack_int,n
346,LAPACKE_dgbrfs,lapack_int,dgbrfs,3,lapack_int,kl
347,LAPACKE_dgbrfs,lapack_int,dgbrfs,4,lapack_int,ku
348,LAPACKE_dgbrfs,lapack_int,dgbrfs,5,lapack_int,nrhs
349,LAPACKE_dgbrfs,lapack_int,dgbrfs,6,const double*,ab
350,LAPACKE_dgbrfs,lapack_int,dgbrfs,7,lapack_int,ldab
351,LAPACKE_dgbrfs,lapack_int,dgbrfs,8,const double*,afb
352,LAPACKE_dgbrfs,lapack_int,dgbrfs,9,lapack_int,ldafb
353,LAPACKE_dgbrfs,lapack_int,dgbrfs,10,const lapack_int*,ipiv
354,LAPACKE_dgbrfs,lapack_int,dgbrfs,11,const double*,b
355,LAPACKE_dgbrfs,lapack_int,dgbrfs,12,lapack_int,ldb
356,LAPACKE_dgbrfs,lapack_int,dgbrfs,13,double*,x
357,LAPACKE_dgbrfs,lapack_int,dgbrfs,14,lapack_int,ldx
358,LAPACKE_dgbrfs,lapack_int,dgbrfs,15,double*,ferr
359,LAPACKE_dgbrfs,lapack_int,dgbrfs,16,double*,berr
360,LAPACKE_cgbrfs,lapack_int,cgbrfs,0,int,matrix_layout
361,LAPACKE_cgbrfs,lapack_int,cgbrfs,1,char,trans
362,LAPACKE_cgbrfs,lapack_int,cgbrfs,2,lapack_int,n
363,LAPACKE_cgbrfs,lapack_int,cgbrfs,3,lapack_int,kl
364,LAPACKE_cgbrfs,lapack_int,cgbrfs,4,lapack_int,ku
365,LAPACKE_cgbrfs,lapack_int,cgbrfs,5,lapack_int,nrhs
366,LAPACKE_cgbrfs,lapack_int,cgbrfs,6,const lapack_complex_float*,ab
367,LAPACKE_cgbrfs,lapack_int,cgbrfs,7,lapack_int,ldab
368,LAPACKE_cgbrfs,lapack_int,cgbrfs,8,const lapack_complex_float*,afb
369,LAPACKE_cgbrfs,lapack_int,cgbrfs,9,lapack_int,ldafb
370,LAPACKE_cgbrfs,lapack_int,cgbrfs,10,const lapack_int*,ipiv
371,LAPACKE_cgbrfs,lapack_int,cgbrfs,11,const lapack_complex_float*,b
372,LAPACKE_cgbrfs,lapack_int,cgbrfs,12,lapack_int,ldb
373,LAPACKE_cgbrfs,lapack_int,cgbrfs,13,lapack_complex_float*,x
374,LAPACKE_cgbrfs,lapack_int,cgbrfs,14,lapack_int,ldx
375,LAPACKE_cgbrfs,lapack_int,cgbrfs,15,float*,ferr
376,LAPACKE_cgbrfs,lapack_int,cgbrfs,16,float*,berr
377,LAPACKE_zgbrfs,lapack_int,zgbrfs,0,int,matrix_layout
378,LAPACKE_zgbrfs,lapack_int,zgbrfs,1,char,trans
379,LAPACKE_zgbrfs,lapack_int,zgbrfs,2,lapack_int,n
380,LAPACKE_zgbrfs,lapack_int,zgbrfs,3,lapack_int,kl
381,LAPACKE_zgbrfs,lapack_int,zgbrfs,4,lapack_int,ku
382,LAPACKE_zgbrfs,lapack_int,zgbrfs,5,lapack_int,nrhs
383,LAPACKE_zgbrfs,lapack_int,zgbrfs,6,const lapack_complex_double*,ab
384,LAPACKE_zgbrfs,lapack_int,zgbrfs,7,lapack_int,ldab
385,LAPACKE_zgbrfs,lapack_int,zgbrfs,8,const lapack_complex_double*,afb
386,LAPACKE_zgbrfs,lapack_int,zgbrfs,9,lapack_int,ldafb
387,LAPACKE_zgbrfs,lapack_int,zgbrfs,10,const lapack_int*,ipiv
388,LAPACKE_zgbrfs,lapack_int,zgbrfs,11,const lapack_complex_double*,b
389,LAPACKE_zgbrfs,lapack_int,zgbrfs,12,lapack_int,ldb
390,LAPACKE_zgbrfs,lapack_int,zgbrfs,13,lapack_complex_double*,x
391,LAPACKE_zgbrfs,lapack_int,zgbrfs,14,lapack_int,ldx
392,LAPACKE_zgbrfs,lapack_int,zgbrfs,15,double*,ferr
